project,file_path,sha,method_name,cyclomatic_complexity,nloc,token_count,parameter_count,defer_count,channel_count,goroutine_count,error_handling_count,loop_count
compose,pkg/e2e/framework.go,5ec20296e41cbc24476a2471326cafd0eefec67d,ComposeStandalonePath,2,10,60,1,0,0,0,0,0
compose,cmd/compose/convert.go,45956c36fba5d50cc43312600dd848a2187dc0d8,runConfigImages,4,14,78,2,0,0,0,1,1
compose,pkg/compose/dependencies.go,c901edd65d94c50a404aeb79a3a46bdf9801a019,InDependencyOrder,1,3,41,4,0,0,0,0,0
compose,pkg/compose/dependencies.go,c901edd65d94c50a404aeb79a3a46bdf9801a019,InReverseDependencyOrder,1,3,41,4,0,0,0,0,0
compose,pkg/compose/dependencies.go,c901edd65d94c50a404aeb79a3a46bdf9801a019,,1,3,21,0,0,0,0,0,0
compose,pkg/compose/dependencies.go,c901edd65d94c50a404aeb79a3a46bdf9801a019,visit,2,10,90,6,0,0,0,0,0
compose,pkg/compose/dependencies.go,c901edd65d94c50a404aeb79a3a46bdf9801a019,,2,8,56,0,0,0,0,1,0
compose,pkg/compose/dependencies.go,c901edd65d94c50a404aeb79a3a46bdf9801a019,run,3,10,84,7,0,0,0,1,1
compose,pkg/compose/dependencies.go,c901edd65d94c50a404aeb79a3a46bdf9801a019,visit,5,17,175,4,0,0,0,1,1
compose,cmd/compose/compose.go,79af3cdd852d2f8d9257767b35fb7a6dac7ae9a2,,1,4,11,0,0,0,1,0,0
compose,cmd/compose/compose.go,79af3cdd852d2f8d9257767b35fb7a6dac7ae9a2,,5,26,186,2,0,1,1,2,0
compose,cmd/compose/compose.go,79af3cdd852d2f8d9257767b35fb7a6dac7ae9a2,,1,3,28,3,0,0,0,0,0
compose,cmd/compose/compose.go,79af3cdd852d2f8d9257767b35fb7a6dac7ae9a2,,1,3,28,3,0,0,0,0,0
compose,cmd/compose/compose.go,79af3cdd852d2f8d9257767b35fb7a6dac7ae9a2,,2,7,49,2,0,0,0,1,0
compose,cmd/compose/compose.go,79af3cdd852d2f8d9257767b35fb7a6dac7ae9a2,,3,13,80,2,0,0,0,0,0
compose,cmd/compose/compose.go,79af3cdd852d2f8d9257767b35fb7a6dac7ae9a2,,1,3,21,1,0,0,0,0,0
compose,cmd/compose/compose.go,79af3cdd852d2f8d9257767b35fb7a6dac7ae9a2,,1,4,29,1,0,0,0,0,0
compose,cmd/compose/compose.go,79af3cdd852d2f8d9257767b35fb7a6dac7ae9a2,,13,45,210,2,0,0,0,3,0
compose,cmd/compose/compose.go,79af3cdd852d2f8d9257767b35fb7a6dac7ae9a2,RootCommand,1,59,413,2,0,0,0,3,0
compose,pkg/compose/up.go,8d03e299946c4c2d885022c7ab98e7cd2990e4d5,,3,10,61,1,0,0,0,1,0
compose,pkg/compose/up.go,8d03e299946c4c2d885022c7ab98e7cd2990e4d5,,1,6,32,0,0,0,1,0,0
